Actual,Predicted
332396426.4432795,332394654.59780633
306808982.4237036,306797754.06054586
78472785.55721429,78505255.46218143
37192210.052354775,37182288.27775661
56008693.19208597,55930522.2487338
445253750.69128114,445262523.1241172
279565884.2498047,279565729.9626029
90420849.03873396,90502285.28139716
671869443.9732027,671877480.5794632
131239026.24152704,131217648.60708922
363395233.9621082,363443556.62373084
442074522.43686,442163189.7250537
394970181.0201654,394973244.2320799
433410510.97230434,433411327.79802656
403776981.0330856,403768066.0175192
282193352.2347306,282152483.83212
180095535.93682098,180097656.08410046
233752422.150904,233757315.8374515
116250799.92520206,116133327.0239164
380346842.2656064,380350608.5401315
837064939.8044043,836689827.9232587
127542472.76779664,127591857.47255592
343252737.5224844,343261152.1913411
149042939.49400324,149052577.35658836
334083649.4832063,334029643.77842593
362733025.06565183,362774012.2679861
305004712.6659839,304981070.0979215
438990228.4978753,438991120.1131956
189680937.86304617,189680358.29348087
449726320.4582333,449728116.2147995
612964916.968717,612660017.6729748
369149691.9826583,369283346.16143906
370375779.46526384,370365769.9449366
169360203.0111368,169407077.49277592
540596224.4816529,540779686.3118775
781585079.0271358,780955187.860411
152833286.854427,152740521.52107322
321783243.0483368,321768529.2208188
235575944.76267168,235782052.50304863
159103154.89204186,159220134.24707815
406933301.2467394,406936662.6326262
532097046.80797166,532117639.9585234
226309046.1351891,226294712.94252262
603661630.2732435,603564392.658208
49995186.41445507,50132266.92697834
72794809.8129542,65018604.32778733
242164791.245639,242213029.3653667
191410873.9182188,191520727.4054563
201048035.69938517,201090732.35733956
310501479.4253746,310421603.2403353
240832931.39987996,240835931.12366033
180177522.17957824,180190553.0965974
411223340.0335963,411221640.06250525
202782321.1729247,202756174.41314653
166003260.10450056,166067981.47046167
62487356.94233271,62481265.24551544
342622028.5022301,342633912.1840986
333828395.41642785,333698694.7386628
299533481.0936199,299338609.08129114
235157615.3468835,235161082.40216407
307415765.59601825,307404383.01206183
153545888.33652696,153533956.60468236
140187637.28009677,140193195.95150328
125543744.36176842,125488249.23814854
81111144.21498162,81110200.44653891
290048449.68227744,290049497.15453345
392682651.0071784,392728991.5669177
98330937.5413373,98364699.1315025
345489512.5000462,345405854.7670456
305971984.6355383,305971241.2318561
272389481.4634542,272276018.8679283
53560202.54076779,53579844.578334235
303390325.77049655,303393364.4389396
684213354.497649,684475066.1618072
753314326.3283539,753353308.948095
49388481.29821196,49369934.37736325
385404386.15835446,385425269.37036777
406363482.9585112,406362930.41874987
296071457.18908507,296075678.17746747
176727386.0911741,176729359.47026122
227251347.16278532,227241595.9150579
60264773.20640063,60321849.639162906
384379121.8729831,384461830.0992846
204890135.0954056,204895289.91835445
307568793.4642606,307624325.2285288
119315016.52525336,119322322.61001438
322016797.71726084,322105740.1887042
255929859.372607,255923317.49600667
283881005.7055279,283884089.69381124
291962289.26757985,291963858.88195133
216613409.5725099,216755238.0539449
352842493.5850213,352860048.8272195
281169911.1227011,281160840.59187907
174472395.9355883,174408748.0019252
107531198.3229033,107533729.59507138
453853472.1457192,453849117.58123666
255990622.9542593,253541458.84605956
240970695.27980837,240968196.24977535
223814507.03483263,223815255.4852746
1389902937.7964363,1388153920.1642344
218982531.86600336,218806414.7372595
1059940967.1478248,1060245137.8913641
97430402.65812096,97430370.75808784
284742002.7430687,284731083.05701524
683316019.994237,683240690.0532753
43706793.300171815,43860724.96113103
356827324.1765842,356729217.92491806
1151166364.5981872,1153545467.3597763
384410518.1274407,384360638.84177774
903606116.1112056,903369878.0156264
263046393.97458908,263037584.15795684
51013378.31385704,51039866.469797134
44454379.81629312,44617946.08912601
270097312.8028738,270105133.7424613
171115095.47498327,171114453.10609806
194998526.71396253,194917438.02295396
408145895.98243946,408147140.20092773
839290256.1903304,840108682.229671
826840096.1030602,826692521.8241262
345593537.63309765,345638640.23644394
736981145.5977458,737179857.3444915
207638921.43337408,207638432.8314498
412589052.5143407,412592444.7966873
23695061.096736416,23717621.75597301
231096443.4023615,231090742.52316993
401667577.6670157,401668734.5588564
377768701.6602422,377782063.04962385
1206879974.8750162,1207119596.7289846
108945947.11690384,108975713.22965145
45500251.87620728,45497615.35820457
328943678.3127001,328948935.6600989
261242014.2866788,261283096.7114363
134868978.78338364,134874008.66871932
262493449.67352945,262495763.9939078
229116596.6081265,229180135.77347964
409375685.8339665,409373724.1408696
117875979.94870962,117899463.32634503
514122989.2787088,513987632.0370863
1250964651.7200458,1235110728.2983935
156444508.77859762,156536511.19876525
152791457.82353356,152782223.90465093
247328259.11384523,247325955.21176988
463078707.1264976,462951361.3215297
143796616.45289013,143794198.8986069
42384147.0324756,42389308.98337697
39494756.084809184,39510508.83999176
316049436.64201134,316172577.5993442
240209935.1909522,240185452.51135007
425727807.67264646,425787134.8136079
846154733.5091491,846249937.7660217
724108518.8901845,724210896.082527
711262517.1332921,711183399.589695
376014438.92478967,376082177.9255452
173451986.47988415,173594165.70175207
576691873.2609122,575836843.9209337
298279618.29328907,298299375.5604016
550168660.1501031,550190855.3027173
552728639.3680296,552846820.0609171
683302485.0653183,683778998.1439483
378027160.88383776,378026833.1007377
449319426.142626,449349551.2375374
351203052.6232401,351915701.0139132
58522540.91419021,58554337.01968204
249706822.44661343,249855726.16406342
227955194.94119468,227955716.32133046
284880151.128651,284958422.7642373
1171060274.771435,1171239611.4557793
344509681.0620636,344901701.0854821
43259198.69614675,43256772.00471276
230023576.8684877,230019343.83213383
281311499.4179476,281313564.3809086
231366228.86574543,231353909.1189142
272528212.71130705,272502077.621017
219435426.9299785,219433323.70369884
348939724.42755246,348954594.9960712
543926517.6613883,543929605.537951
440327997.49877286,440329145.6378386
164990354.93175393,165012589.1442808
946916348.4606458,947668252.9359494
280260613.27304804,280258198.57760465
106917131.47359316,107138886.61063358
402693085.5494367,402693804.0874555
357978307.8781511,358504809.9844361
414402153.9464622,414408150.18216246
50536194.7404712,50504520.86969666
154917613.1955469,154919288.12087548
242486108.48088023,242480192.18715358
415370790.4990956,415388424.1284954
396244491.7259865,396529821.34233546
327731984.9901427,327726572.9132112
752339754.493127,752336606.4444257
370897710.3276722,370630702.71278244
244463505.3789636,244467680.89635152
95614644.8535306,95616812.75096962
784338045.6486284,784307050.9876208
311657447.9825463,311669046.16680455
352943274.02247053,352922438.6460788
402351040.38647896,402378568.7502905
763137623.3877662,763010655.0669888
68889858.64289139,68900819.40518694
96514005.16562718,96504505.80266906
271807649.71870995,271842238.1289957
424770030.7755102,424833970.48528755
370355969.9013756,370352320.7137389
199660741.75809583,199656950.4793321
204166802.3391146,204177602.47755608
498471411.1983581,498481234.4425769
290386144.0089387,290381548.08567715
191164784.19978863,191166553.61846977
487300417.8890533,487046083.6977939
370314039.2977886,370275152.0829874
372881001.7598956,373398430.23011035
626031392.148492,626243793.7342715
320742562.6654927,320800647.98945516
28242376.24372576,28237167.861794755
98378507.12414044,98248623.39186805
100821165.00969358,100833121.6735718
403824183.0213085,403790500.2657211
203071794.9742455,203054866.26131275
520508810.6450815,520535182.8309176
330245028.30241233,330244419.64356923
296108726.27413493,296008420.2576498
323846618.66700816,323848869.7338393
167933953.60239378,167942767.70787132
403872718.545377,403714331.0630734
663167330.4838005,663392154.0401239
309529512.7037321,308971756.5507298
330378095.4216972,330400681.40547425
122273334.8931599,122266338.98661056
686076125.1000679,686055683.5378623
483716186.30359,483707339.5964203
502271659.2722539,488051673.48654646
364318587.3605761,364316668.1112336
263493437.1722631,263610214.1954285
302515417.56357795,302507625.70218456
312075923.6683945,312065878.94354177
296179744.7879207,296185807.64085776
410164724.6455783,410058903.800708
220972538.1638893,221015577.1845424
336713769.58988565,336355524.83442044
291341093.3084018,291216675.5215257
63902158.310586415,63957214.32687607
265233472.65789607,265070751.11600098
154725260.71526477,154723704.8251254
1363196205.7155952,1365483918.4373848
158230129.14070514,158232707.48038277
776169992.7670172,776188354.2810429
68561744.96605277,68678251.68250315
338949837.0167781,338937320.7900146
279013362.6892208,278998228.6957275
463542526.92766166,463544122.1611876
325390505.94214386,325425564.9526284
62285074.2451582,62291090.716737315
353982956.02453244,353985016.33574843
106356682.3899612,105715563.15188959
412798411.3316268,412796132.23100936
49827110.41901924,49828598.54906306
193924352.41126144,193924811.5213139
101573971.06609854,101574121.01417977
192523038.00165704,192579755.50812152
220819379.2091439,220647172.97907323
409767754.3592543,409758056.19377214
777763825.4678086,777738709.678096
710018354.2841986,710218481.5765393
51856779.0867556,51853485.74947368
566620455.0507721,566577051.9505031
322720563.00932795,323216909.9747216
59654542.10784442,59660365.34502381
307967182.1472272,307978360.9394894
163071840.56885678,163072287.52000257
276214905.7667613,276262271.4887779
328229462.58975184,328234361.77814686
409287573.10234827,409306506.80317384
851423956.7834886,851346640.750538
279508701.21928334,279433748.7201405
121795432.29428723,121740309.02492169
391382841.6443496,391396921.20259726
226559865.23614845,226574214.2205867
1189276811.432767,1189738431.0604696
125704582.11974128,125699992.11216988
376525440.6101373,376611548.8576614
432241888.30138665,432574740.72767496
328380116.3807445,328381359.1660303
426642317.6770036,426637940.3651976
91442194.91471438,91439225.7374698
69020015.78826797,69019180.09351745
454271061.1178212,454286086.2674136
204141209.15907383,204144871.13784826
469440541.5698059,468924490.9782969
398312392.1512057,398381031.83334905
372951526.4984264,372906678.50817275
942298591.0815494,938147190.5791124
590696038.8622507,590784289.2683097
748131922.5422693,748230001.536255
203473432.5381726,203470112.21672976
296157368.0474417,296405589.66609335
115438398.38937256,115436494.28293848
120917799.11364897,120961400.54085895
828512132.8645962,828320503.3314073
188836497.4036953,188848578.1268681
298922466.2603213,298995547.8866119
188350391.3276375,188224345.11719555
480235431.453272,480214708.8629771
429719244.55266464,429712564.35124105
56103104.52681372,56094625.05520793
308669901.21070766,308691499.14791083
436086587.2629343,436020152.1574469
306839847.85310435,306850419.9497113
396839037.8023417,396837287.922778
296676302.88404983,296677684.9716109
160476938.74161977,160473548.52847552
389699624.74027854,389490993.9220382
155450697.18342212,155451276.87445146
179452037.96920365,179461035.8516765
289401235.37478435,289402435.79484564
83051138.3831228,83058247.80282217
145688498.25382903,145675899.99438164
56603706.77103911,56608118.16191813
444356595.8821511,444235602.23674524
719997946.1510173,719930620.5913262
282742240.7215236,282734035.5352567
101946948.1119432,101948411.08222887
653878672.9055448,653413246.7406166
1424322537.1901178,1423333412.2024055
532408865.6337475,532437182.4051824
512849851.6822758,513027991.8315244
98943171.02584964,98935633.00183223
1332557632.4555843,1332803502.3588722
125113216.51182152,125117432.31732053
419675474.3727364,419679369.8185465
288079678.9438446,288089034.3106298
297345083.188513,297340240.35490304
427706515.6833095,427685717.293219
50702526.26380394,50819318.27523143
294449572.3090461,294449419.6786331
85271205.24061893,85255027.58490758
201487362.52181917,201406512.81445587
138180858.81377494,138187315.19454286
374512812.2167159,374507561.95602083
358312661.1596544,358314805.58379805
633415175.1338462,633463029.0387936
299921855.146027,299923342.93863434
220003310.16039827,220002456.97537243
115520652.33175471,115507201.22921874
269196709.7199631,269207862.4361649
236643540.2875406,236661156.70106864
161539239.99040672,161538717.55101514
488947996.1504851,488865030.94224197
84242032.56162624,84198957.33890145
167459645.89027578,167456778.41061723
482099649.1024832,482534351.16278994
294692075.93738925,294698999.50867134
363472535.6055628,363532127.89639664
290395296.76337457,290501313.3766736
127685664.43914635,127693964.12022044
368675594.4230078,368676575.4288995
180296298.9299096,180298868.12470242
281663734.8596899,281661045.243816
694949575.2066002,695051635.8367943
335777776.27061105,335772493.33745843
351394821.2728899,351407640.05336225
444074851.0866568,444074839.1891317
194706748.1607,194695433.52259076
181394461.70229876,181490591.79288483
120612070.30613685,120610534.62071401
281034933.1493761,281039062.5190993
666899235.1443344,666798660.0941925
302498804.86274713,302645152.68888795
235205529.70201105,235211431.45140105
826733666.4794394,826503044.2594421
176425206.57273304,176354619.4401907
793530514.7660089,793368307.0352201
429845503.6383945,429776806.95359826
334909909.07941854,334655893.78475416
300518855.7736738,300506700.9230628
316415468.0242803,316410862.6634553
89137784.6266011,89135459.9872846
293838115.45581734,293835866.6396912
808723654.894239,808270415.8528013
274092784.5774976,274035649.8071373
423146555.4474834,423142430.4002414
276063337.3464573,275877742.9170584
1722369382.4957986,1725592433.6243925
403077594.3372366,400385451.5451391
938772863.1620872,938856610.0434934
235552221.95051855,235560353.9061159
200977678.41115704,200982236.92780396
220017292.6942045,220008558.44665188
298364631.64188087,298366926.6008203
91410758.34935932,91416058.67877695
429673496.1767483,429807164.8970821
249464167.81743836,243334985.3097244
185947143.14173147,185986050.8027396
81545600.56397557,81545614.27101965
372124269.7630537,372119501.86978936
86432544.37134323,86218112.23269814
327460157.82618576,327317344.6217306
71521599.26671518,71525495.16247658
162664279.91987962,162665140.7619906
305124195.64429367,305032520.2576063
350246955.77246726,350266612.6786926
71384924.55886132,71394790.546237
422110834.5179376,422082425.10091627
89525060.08786099,89524220.07761724
276454986.88282984,276451137.0180358
148389705.50763482,148767085.7395266
104921000.44530503,104930251.58347388
86095778.90711947,86040609.91876419
44785539.26010136,44786419.36371669
355144407.2629022,355143951.0715787
507688998.1175007,507515860.3057093
351582699.8536169,351592493.54866445
376140493.04978144,376143938.60754704
702642510.9892296,702543553.6510131
256655960.70233852,256661473.42619774
54828422.96150927,54820369.00317916
142066675.69284537,142067310.43752596
67682260.63241895,67684569.4312131
275936844.5027207,276206109.6201076
54714402.80393439,54831988.32673484
279286772.1685249,279329949.1742785
378067104.9310275,378042283.4729067
279918597.3626983,279919883.0851662
466760277.1830206,467286298.88460386
18270976.03440542,18603286.456762813
384105557.2354021,384117534.96137804
396882835.3180374,396883113.3250843
283813534.89467174,283903248.9118692
243650922.3852583,243693622.15714368
421165491.1577324,420829568.2061522
590118717.888668,590037102.581776
61673804.63731744,61799116.07784781
461594889.88142926,461600360.17009187
21577251.946971416,21623056.32323303
231000912.2949308,230938559.93472108
313985944.09867895,314306069.7426151
271138228.61842257,271141640.47295725
647461730.3687961,647249118.9072318
327381285.7978547,327436246.02924997
380712676.3824614,380732149.7898778
211098461.41732776,211093447.42805526
239307421.28113472,239176302.0620866
589793794.0605571,589748173.5283734
393649643.7295254,393651141.2865021
132676482.86372136,132466101.29574461
694824070.2684228,694654925.8133463
1199972219.5916193,1199905208.006472
268289602.54905295,268371998.43425202
974012362.908323,973619533.701496
378318735.41073895,378321692.8132288
197659705.92155504,197646597.70501518
535240262.441902,535545951.2358811
267518653.96009493,267504559.6211294
127200890.93000442,127208040.76480305
297679534.75757545,297674109.8344333
742452431.7638345,742560237.0160223
359403792.8440798,359431894.3282511
317728342.5828712,317527034.065426
375631787.8035986,375554942.26012003
235400341.9326898,235333219.43177855
679971486.363039,679955975.6345205
472730306.670924,472906093.52780443
138284121.1247616,138282513.07300407
326489496.4710016,326478825.3306625
245744086.8486992,245751422.97098845
29548026.594245933,29535732.591846433
364093055.2267651,364095687.2997567
426809993.163922,426806733.9060946
400581504.48242897,400589391.49311584
612772168.087175,612666170.4773729
131484834.67540224,131467342.58973838
89702906.92297311,89750289.61977454
94972361.7117097,94970424.31387699
167520779.94513768,167655898.18246195
611773793.5757384,611869895.3498998
411517715.5830094,411517173.94603884
653310427.0313256,653371211.5978433
476911699.15321374,476761880.82982934
594502812.8442833,594397012.7208217
305190855.0263301,305140167.74717647
35329077.737245664,35452211.359851256
380772220.1346951,380764140.1310475
146554579.64505932,146524430.9912791
83389332.46830899,83390940.01803063
255882245.6195042,255888416.21001026
533232898.8088985,533238960.4348825
438690744.2708941,438685166.2683651
157730347.91904986,157741013.49784127
160669097.88546833,160668699.3034434
154609699.7909875,154526805.48286235
440887461.9755228,440895609.68239814
440697387.2302908,440695252.2413272
776141057.8659127,776142571.6526766
578738094.4005014,578713014.0842654
385071256.3146072,384958808.2158198
92236331.2085246,92230576.45529766
286989699.0286644,286990790.32972825
142017104.9589238,142151605.8882905
533566929.6368054,533461968.78846174
438126245.73459625,438060496.00138396
347358190.84708977,347358612.56940466
919145851.274376,918854437.6403123
359395494.80859834,359355189.24711645
154858956.82986695,154863973.19004893
231981275.4762216,231505452.6546503
449236708.0831592,449244719.7768245
207265439.65268856,207274346.19127828
102224032.63497618,102327914.04831381
583875491.8171904,583883841.7287991
309640400.7830583,309700718.02153
271014362.3988087,271013178.12331957
172271182.99094713,172126487.6848412
136482743.73403302,136427239.84909022
507380632.8639312,507588235.7140031
131731281.66822174,131733588.4216638
94141483.41317812,94128659.98778908
461041651.3707111,460980425.93925947
398074911.1793533,398361172.78876686
277103377.79181814,277098378.0531981
288492556.7814442,289334230.00224954
358206344.77854574,358217177.4873587
304109378.1647388,304103290.8904676
588567216.8220935,588575352.8330355
208259631.3299445,208140740.21148083
428832263.6939418,428829655.3236651
368426685.9185046,368420161.8208358
415874107.217071,415868089.1096027
653748042.1891015,653269413.936823
427065855.8468678,427067240.70149875
443314765.8712334,443372908.9039339
201633315.4642202,201609619.3049345
335313598.7881248,335314755.77270156
311028103.97878784,311026518.5674634
250402130.8049656,250393329.39938214
41209219.96675076,41211228.321548074
453176667.4544491,453189354.84997314
256627548.1167609,256647660.83211342
239465238.3398187,239465852.53780082
288336028.5665619,288381505.08125025
436228573.499324,436399592.3007292
167757685.7261066,167749825.56555045
238466714.2434618,238511713.51707008
430422208.47817016,430440356.11113447
306209794.5958669,306221765.853285
160025553.20839518,160038248.09624135
253828506.71042648,253724556.81784257
557844890.3067385,558201178.3384299
291429239.23536617,290872364.568407
267577071.56417292,267606662.32830918
358678640.80492485,358682372.5663212
204629581.03573152,204675712.75530118
350991331.40653044,351127205.1559629
551058479.5454443,551255300.3898864
410704495.2136509,410704704.2679925
376408922.9756981,376472968.4253409
372421288.7513838,372406090.84999084
405451992.9705383,405515311.2380001
880741784.542046,882682762.4896883
748129154.0738899,749250311.6775224
434307984.31294376,434302664.3912213
80229207.04667132,80214023.21454968
350060914.36340284,350065658.0800102
324041986.0111229,324181393.5706722
243678659.9875753,243696169.35802436
13361553.565931078,12807649.006496197
356616548.9917499,356582282.89836335
281228139.4646344,281228241.22953343
32767865.49701177,32745758.94004962
1708315671.1058118,1704781650.165074
309920227.4199263,310020565.02935237
454962335.6304613,454961705.36892706
287491366.9750551,287480043.8693812
80675972.07164252,80673079.43660179
425652106.8147979,425656281.9653002
251006034.9656828,251013994.48050743
752149868.7506896,752263620.7530857
352970114.8296993,352987156.3993751
759898583.8007474,759969675.1366861
799592539.2289304,797721601.1146435
588573370.0849248,588728117.1754035
34595529.62536787,34637577.860604346
397967766.44383866,397431279.5660021
189740349.02559683,189752830.6931515
81108390.03940499,80957946.95798226
691640856.1080024,691384228.6511145
191754075.86054373,191770351.40855107
236304409.6110663,236306996.29288873
320837571.6593374,320825408.8338733
449939987.4479048,449922686.7511447
450255256.5235272,450321796.90833473
91827668.20353422,88341502.04571259
310362314.73331153,310363694.088424
577477338.0002031,577669629.5083563
257994916.69416812,257989190.0154683
35842659.90461936,35845461.25544811
116785391.597874,116840311.9800255
596832979.1684041,596596609.2775756
263158001.720278,214136928.39383125
280172349.1668264,280286585.77813864
58577693.810587175,58573267.94758118
96621534.51321664,96816208.47778325
210199101.06548455,210198104.2102024
287354796.9895023,287350975.762962
38316652.44618702,38312813.732267484
558970648.7864236,559051431.1930927
1456767928.7571814,1454395190.2864263
153878780.26172388,153870894.46375394
480139982.66703176,480292754.5891462
285205018.5440537,285164137.33734334
116131935.36948292,116112507.96775775
208184131.5359503,208181335.93787223
531949769.3839604,532013596.2117238
436384678.9152936,436254504.9314207
203382175.7160265,203376304.06480813
341373949.6006923,341373993.64240664
468161406.18639535,468083445.0026995
325127060.3603209,325129152.46466094
283456194.22287387,283503501.4290382
783138149.1684802,782985182.5707589
707004018.0260869,707002504.036497
659640651.713279,659978651.5237823
293544745.48979,293560582.2475093
65792572.6371269,65786051.08846208
774100431.8818687,774232621.6272069
103784561.58749548,103779136.6261865
374167796.6548855,374012091.54415816
1704041164.0661733,1703248781.8912406
211565221.41251665,211432064.24137652
1169157964.1664307,1168835908.0304759
195262679.16040745,195138072.98157543
806678641.501584,807833294.6285244
322088664.6316328,322196282.47618365
324714973.8645505,324864859.3490305
470444181.98408127,470125391.03860366
421064435.0482154,421063804.3517506
798162562.3567433,798769691.4710977
47295343.10654001,47448196.75088484
399888721.4789694,399994175.68388474
414095830.3865368,414081356.7966778
366326011.7648749,366279221.84107614
322840201.6485102,322837266.85824907
220894190.2012781,220901726.6402215
129129171.27421816,129122414.59776689
132352957.71145482,132348487.544377
498601753.9560872,498638057.62718964
428800004.1387288,428792948.21210015
676014327.6150354,676001834.9213029
255856417.50673828,255846619.35142583
57607242.112989336,57582080.99748747
206288443.91374505,206292784.7917471
439422851.8594303,439421304.2739125
718364536.7761116,718349736.0165836
198715367.7558537,198722929.9569714
453087360.3412026,452997179.4309355
293698333.3290782,293756557.7351484
285076350.23848665,285084102.18535495
329116096.32572275,329102529.755464
362412140.9726095,362415402.1318844
283684619.1519368,283680708.35348386
202196948.0309545,202204488.0207103
142741493.0719078,142741770.10779032
36627775.469326064,36615825.02576263
339827199.8365496,339813454.1988673
553207638.9905816,553109007.9058497
156302832.6532614,156501609.11090735
329669538.425782,329662463.0815013
460673331.1544778,460726713.69342774
388682764.6338536,388696140.283189
387324564.1747562,387307630.2436009
344374771.513751,344278823.4957638
101028002.464082,101055584.44722885
164480356.76487517,164570881.7969623
414057437.3402808,414086071.3262149
128372064.84353752,128427451.34433292
190036030.95676845,190091073.4818897
330214718.7581126,330212813.38957506
61363047.85058752,60343279.86746188
97842018.74040566,97856160.60600285
315784772.03963625,315848481.07892287
148744803.69612524,148480395.49454653
69458751.57045747,69464699.63981177
246065665.13269332,246063380.70203468
447407207.5930379,447409666.11162895
612975370.1633743,613019284.812135
227255739.44167677,227252413.83404922
258645413.3746275,258742782.83996212
119436405.56420766,119500515.7983527
154469627.7566403,154510864.61605516
569663928.850473,569875842.2742046
294157050.82005286,294166397.9683319
504345971.6429847,504624569.4593536
641729357.8104588,641606744.3694726
57406583.80687104,57421662.241286
694995173.4771174,695086945.5555785
128911113.74941169,128991131.73065501
227322808.13737068,227370052.2864011
119393970.0002919,119426383.75963639
720155195.274326,719948630.8391142
144034208.70887735,144035251.38508666
640628755.4099122,640630247.7874618
889169893.6017274,888829415.2417932
81763554.1782193,81757118.53835121
413074721.4044432,413076314.1680797
567448289.6621749,567469218.2897648
586069793.8640915,586090427.5102551
273443492.39587086,273448098.8408194
1041731425.6108348,1041721065.9504845
369918997.3526313,369929771.6606022
145083944.52877772,145083094.24598587
528408739.4455224,528958037.6536176
441198885.1677724,440747973.3412498
335562997.8460888,335564095.32563215
52577497.58592813,52573984.74508864
55762414.050372936,55767756.07545591
424823011.6695308,424823631.42636603
340800845.8793246,341115101.23710996
81026306.24044548,81018891.93685363
342643431.70124924,342386752.481998
109990093.88872264,110019590.28224073
258855020.79573613,258850188.60241023
469606018.710504,469733142.9681189
380876709.1647633,380860781.2204568
223618596.95782864,223623811.5021549
611351801.202969,611584228.6709507
590058569.0580922,589954775.6588373
300233185.9349998,300226762.6092838
432041343.5802825,432046854.8242318
314437848.3692067,314437335.74336255
395612060.0527391,395451962.905935
70832064.02956712,70831001.97293116
653367209.1990272,653034593.071321
501269813.0242008,501324606.85507905
488271023.14407927,488056441.05925936
394407507.4996991,394401390.12964857
178114245.95430377,178235758.07190612
176226141.4850754,176182039.2893715
28522831.07601457,28501154.3743326
372193723.9961249,372227995.53390783
218715525.9023809,218787072.40628028
349129663.3318371,349133002.7899371
252335870.84645063,252344160.5692343
375500103.7275541,375501304.3119694
603178021.6892884,603195719.776569
323443183.57710445,323533548.27784544
1198880419.4756577,1199083249.8348675
51718385.54014163,51708187.977144375
190114457.0189829,190107209.91512218
1282735527.04944,1283598657.314088
221785130.00823817,221803081.17138568
101726884.64038303,101730484.87532915
89085873.5292832,89094232.56538886
216508042.9439948,216437779.81316227
126185581.35939188,126073045.95187655
32814069.51431173,32888485.1509218
268727983.11928034,267938184.38187867
78511367.0561618,78512560.76959887
405744117.0604437,405738323.556351
369505388.6974512,369888772.88389033
427234572.6525845,427245785.0465657
679491626.1413511,679685064.5619705
316339754.2951165,316358806.349049
161428722.3680299,161426780.87653223
197535478.06103635,197563416.96916756
267981283.2974494,268204095.970562
358465469.6457197,358453064.56687653
46635966.98345274,46631784.096024364
555901580.1978046,555792134.8648314
382569220.8423308,382576160.395388
66131563.54519037,66137885.04006717
689185919.2988651,689422489.5850261
334418275.78054506,334409010.43451643
208759334.4743769,208706714.30269146
749366161.5271516,749494814.3863997
34830866.558009736,34954737.7786332
395921684.0357578,393645215.5402487
381006377.401641,381011085.44121766
278640174.30585194,278639835.8776436
200500825.91147733,200562944.02314872
337598755.9069999,337604766.2846268
146902861.295277,146902995.11733648
111663961.53744018,111758919.54729441
543405917.3876073,543475725.7832689
316950892.88576514,316960684.4884432
282885033.0642861,282881336.8742568
796314951.1275871,796308555.8801061
476410348.8624034,477670619.7971899
912326566.6958696,912023082.9379604
180318987.1824296,180322490.0090291
268151263.341384,268160198.35946712
351614229.59166235,351604234.2241714
176932024.89336196,176977174.04554832
37578917.38360425,37599452.52548578
234507603.21080372,234495560.96569917
323777431.2270768,323869591.7142829
407299645.6495555,407300219.4408637
147443361.00774923,147441988.47236043
123656019.39487644,123645252.1583259
89691948.51271535,89692709.49800435
380368227.8071205,380373771.1308818
223506460.68263927,223491340.54609382
330447289.2962561,330484012.19050795
121777763.427808,121804299.6385491
374751285.4885739,374740690.2704075
334053970.3568167,334055456.6868329
358147930.960356,331401958.8438796
443933736.7299954,443932347.7692168
155606678.83262557,155291053.34295252
436391955.3635656,436384291.07337534
372925520.9526789,372927271.7905407
153186340.96511248,153174945.87247738
429019640.9378048,429061465.9792966
1102135197.6031115,1102980302.343865
408268289.456567,408447266.1712864
109151177.70746157,108939889.77039975
101471450.11879092,101463614.28215545
64525527.533785634,64522315.978503816
422033069.4080012,421915943.7365421
347313301.0768267,347137831.6256608
347288861.0357095,347285355.8582048
41673271.53203285,41736984.08013315
373221048.4413006,373226564.6787627
451350664.2454679,451335857.4482866
178038920.7631676,178063946.60617298
413087566.18241686,413084466.685731
869215989.4660404,864727496.4505061
279475950.6329941,279484001.27898955
361782178.65601176,361458173.5818627
541338338.3403316,541217540.6064024
176290140.64366227,176296694.3261078
214243033.04139805,214325802.13426206
94201326.98677096,93959868.75806187
176997688.34854627,177013690.5093261
987495056.5860734,986822236.0652573
161251781.74243963,161474729.9776237
56685469.06516437,56682965.34597674
469337682.7120915,468971535.0748688
393900751.1532118,393995941.1440792
407873473.6656989,407963047.48653746
358492371.9084465,358589152.6080782
579864261.2283154,583075897.2049114
256162624.5150392,255323139.4878225
394830064.7660055,394835827.691736
548907141.7595118,548920158.5503799
329603556.9479892,329601902.9776819
385978778.122381,385593300.2929118
548034846.8896832,547940094.0223198
150359680.80650696,150341838.65722892
135262658.61149812,135272147.5547024
281197187.20258325,281202176.9874149
518701520.38690245,519366628.6607569
214730588.4492509,214766161.30126
63840405.41763447,63868006.00025179
243663408.5160872,243758090.52542225
170113107.51329365,170113584.29494917
73553098.54359075,73326224.74354401
424966660.54076415,424971651.8278148
1177483430.300835,1178774671.6320167
316266101.9131972,316254743.8347088
19883620.21431996,19819017.84059762
430966678.2349641,430439586.82858187
255726424.5569311,255895632.85481685
366400563.6407582,366408429.47605354
298538827.7690714,298536522.39181566
170098567.87981844,170265452.82890868
292180490.82937694,292187514.65140784
402626912.6556096,402624487.964344
111917429.54179224,111738833.12511477
271687968.9196691,271683902.12562805
331573331.76990634,331573664.9270516
385524788.9849458,385756273.8551719
216843303.41181332,216899096.04418173
278691607.7860325,278677763.0527336
631759279.6241853,631928115.268637
392444013.67465216,392443001.6527942
81261536.1161694,81234225.42419037
209575603.27807844,209576195.91674864
201561986.3421369,201519998.8437241
31087559.31073709,31080347.985714056
